stop_id,feature_type,feature_name
4643,6000,Crosswalk near stop
4643,6000,Curb ramp near stop
4643,6000,Pavement at front door
4643,6000,Lighting at stop
4643,6000,Shelter
4643,6000,Sidewalk at stop
4643,6000,Traffic signal
4644,6000,Pavement at back door
4644,6000,Schedule display
4644,6000,Bench near stop
4644,6000,Bench near stop
4644,6000,Crosswalk near stop
4644,6000,Curb ramp near stop
4644,6000,Pavement at front door
4644,6000,Lighting at stop
4644,6000,Shelter
4644,6000,Sidewalk at stop
4644,6000,Traffic signal
4646,6000,Pavement at back door
4646,6000,Schedule display
4646,6000,Bench near stop
4646,6000,Crosswalk near stop
4646,6000,Curb ramp near stop
4646,6000,Pavement at front door
4646,6000,Lighting at stop
4646,6000,Shelter
4646,6000,Sidewalk at stop
4646,6000,Garbage Can
4647,6000,Pavement at back door
4647,6000,Schedule display
4647,6000,Bench near stop
4647,6000,Crosswalk near stop
4647,6000,Curb ramp near stop
4647,6000,Pavement at front door
4647,6000,Lighting at stop
4647,6000,Shelter
4647,6000,Sidewalk at stop
4648,6000,Pavement at back door
4648,6000,Schedule display
4648,6000,Curb ramp near stop
4648,6000,Pavement at front door
4648,6000,Lighting at stop
4648,6000,Protection from the weather
4648,6000,Sidewalk at stop
4649,6000,Pavement at back door
4649,6000,Bike rack at stop
4649,6000,Bench near stop
4649,6000,Crosswalk near stop
4649,6000,Curb ramp near stop
4649,6000,Pavement at front door
4649,6000,Lighting at stop
4649,6000,Sidewalk at stop
4651,6000,Pavement at back door
4651,6000,Schedule display
4651,6000,Bench near stop
4651,6000,Crosswalk near stop
4651,6000,Pavement at front door
4651,6000,Lighting at stop
4651,6000,Lighting at stop
4651,6000,Shelter
4651,6000,Sidewalk at stop
4651,6000,Garbage Can
4651,6000,Telephone near stop
4651,6000,Traffic signal
4653,6000,Pavement at back door
4653,6000,Schedule display
4653,6000,Bench near stop
4653,6000,Bench near stop
4653,6000,Crosswalk near stop
4653,6000,Curb ramp near stop
4653,6000,Pavement at front door
4653,6000,Lighting at stop
4653,6000,Lighting at stop
4653,6000,Shelter
4653,6000,Sidewalk at stop
4653,6000,Telephone near stop
4653,6000,Traffic signal
4654,6000,Pavement at back door
4654,6000,Schedule display
4654,6000,Bench near stop
4654,6000,Pavement at front door
4654,6000,Lighting at stop
4654,6000,Sidewalk at stop
4656,6000,Pavement at back door
4656,6000,Schedule display
4656,6000,Crosswalk near stop
4656,6000,Curb ramp near stop
4656,6000,Pavement at front door
4656,6000,Lighting at stop
4656,6000,Protection from the weather
4656,6000,Sidewalk at stop
4656,6000,Traffic signal
4657,6000,Pavement at back door
4657,6000,Schedule display
4657,6000,Bench near stop
4657,6000,Crosswalk near stop
4657,6000,Curb ramp near stop
4657,6000,Pavement at front door
4657,6000,Shelter
4657,6000,Sidewalk at stop
4657,6000,Traffic signal
4662,6000,Pavement at back door
4662,6000,Schedule display
4662,6000,Crosswalk near stop
4662,6000,Curb ramp near stop
4662,6000,Pavement at front door
4662,6000,Lighting at stop
4662,6000,Sidewalk at stop
4662,6000,Traffic signal
4663,6000,Pavement at back door
4663,6000,Schedule display
4663,6000,Bench near stop
4663,6000,Crosswalk near stop
4663,6000,Curb ramp near stop
4663,6000,Pavement at front door
4663,6000,Sidewalk at stop
4664,6000,Pavement at back door
4664,6000,Schedule display
4664,6000,Schedule display
4664,6000,Bench near stop
4664,6000,Curb ramp near stop
4664,6000,Pavement at front door
4664,6000,Lighting at stop
4664,6000,Shelter
4664,6000,Sidewalk at stop
4664,6000,Garbage Can
4664,6000,Telephone near stop
4666,6000,Pavement at back door
4666,6000,Schedule display
4666,6000,Bench near stop
4666,6000,Crosswalk near stop
4666,6000,Curb ramp near stop
4666,6000,Pavement at front door
4666,6000,Lighting at stop
4666,6000,Sidewalk at stop
4666,6000,Traffic signal
4667,6000,Pavement at back door
4667,6000,Schedule display
4667,6000,Bench near stop
4667,6000,Crosswalk near stop
4667,6000,Curb ramp near stop
4667,6000,Pavement at front door
4667,6000,Lighting at stop
4667,6000,Sidewalk at stop
4667,6000,Telephone near stop
4667,6000,Traffic signal
4668,6000,Pavement at back door
4668,6000,Schedule display
4668,6000,Schedule display
4668,6000,Bench near stop
4668,6000,Crosswalk near stop
4668,6000,Curb ramp near stop
4668,6000,Pavement at front door
4668,6000,Lighting at stop
4668,6000,Lighting at stop
4668,6000,Shelter
4668,6000,Sidewalk at stop
4668,6000,Garbage Can
4668,6000,Telephone near stop
4668,6000,Traffic signal
4674,6000,Pavement at back door
4674,6000,Schedule display
4674,6000,Bench near stop
4674,6000,Curb ramp near stop
4674,6000,Pavement at front door
4674,6000,Lighting at stop
4674,6000,Shelter
4674,6000,Sidewalk at stop
4675,6000,Pavement at back door
4675,6000,Schedule display
4675,6000,Curb ramp near stop
4675,6000,Pavement at front door
4675,6000,Lighting at stop
4675,6000,Sidewalk at stop
4676,6000,Pavement at back door
4676,6000,Schedule display
4676,6000,Pavement at front door
4676,6000,Sidewalk at stop
4679,6000,Pavement at back door
4679,6000,Schedule display
4679,6000,Crosswalk near stop
4679,6000,Curb ramp near stop
4679,6000,Pavement at front door
4679,6000,Lighting at stop
4679,6000,Sidewalk at stop
4679,6000,Traffic signal
4680,6000,Pavement at back door
4680,6000,Schedule display
4680,6000,Curb ramp near stop
4680,6000,Pavement at front door
4680,6000,Lighting at stop
4680,6000,Sidewalk at stop
4680,6000,Telephone near stop
4681,6000,Pavement at back door
4681,6000,Schedule display
4681,6000,Bench near stop
4681,6000,Curb ramp near stop
4681,6000,Pavement at front door
4681,6000,Lighting at stop
4681,6000,Shelter
4681,6000,Sidewalk at stop
4682,6000,Pavement at back door
4682,6000,Schedule display
4682,6000,Crosswalk near stop
4682,6000,Curb ramp near stop
4682,6000,Pavement at front door
4682,6000,Lighting at stop
4682,6000,Sidewalk at stop
4682,6000,Traffic signal
4683,6000,Pavement at back door
4683,6000,Schedule display
4683,6000,Bench near stop
4683,6000,Crosswalk near stop
4683,6000,Curb ramp near stop
4683,6000,Pavement at front door
4683,6000,Lighting at stop
4683,6000,Lighting at stop
4683,6000,Shelter
4683,6000,Sidewalk at stop
4683,6000,Garbage Can
4683,6000,Traffic signal
4684,6000,Pavement at back door
4684,6000,Schedule display
4684,6000,Bench near stop
4684,6000,Crosswalk near stop
4684,6000,Curb ramp near stop
4684,6000,Pavement at front door
4684,6000,Lighting at stop
4684,6000,Shelter
4684,6000,Sidewalk at stop
4684,6000,Telephone near stop
4684,6000,Traffic signal
4686,6000,Pavement at back door
4686,6000,Schedule display
4686,6000,Bench near stop
4686,6000,Crosswalk near stop
4686,6000,Curb ramp near stop
4686,6000,Pavement at front door
4686,6000,Lighting at stop
4686,6000,Sidewalk at stop
4686,6000,Telephone near stop
4686,6000,Traffic signal
4691,6000,Pavement at back door
4691,6000,Schedule display
4691,6000,Curb ramp near stop
4691,6000,Pavement at front door
4691,6000,Lighting at stop
4691,6000,Sidewalk at stop
4692,6000,Schedule display
4692,6000,Schedule display
4692,6000,Bench near stop
4692,6000,Curb ramp near stop
4692,6000,Pavement at front door
4692,6000,Lighting at stop
4692,6000,Shelter
4692,6000,Sidewalk at stop
4693,6000,Pavement at back door
4693,6000,Schedule display
4693,6000,Bench near stop
4693,6000,Bench near stop
4693,6000,Bench near stop
4693,6000,Crosswalk near stop
4693,6000,Curb ramp near stop
4693,6000,Pavement at front door
4693,6000,Lighting at stop
4693,6000,Lighting at stop
4693,6000,Shelter
4693,6000,Sidewalk at stop
4693,6000,Garbage Can
4693,6000,Telephone near stop
4693,6000,Traffic signal
4695,6000,Pavement at back door
4695,6000,Schedule display
4695,6000,Bench near stop
4695,6000,Crosswalk near stop
4695,6000,Curb ramp near stop
4695,6000,Pavement at front door
4695,6000,Lighting at stop
4695,6000,Shelter
4695,6000,Sidewalk at stop
4695,6000,Garbage Can
4695,6000,Telephone near stop
4695,6000,Traffic signal
4698,6000,Pavement at back door
4698,6000,Schedule display
4698,6000,Curb ramp near stop
4698,6000,Pavement at front door
4698,6000,Lighting at stop
4698,6000,Sidewalk at stop
4698,6000,Garbage Can
4699,6000,Pavement at back door
4699,6000,Schedule display
4699,6000,Bench near stop
4699,6000,Bench near stop
4699,6000,Crosswalk near stop
4699,6000,Curb ramp near stop
4699,6000,Pavement at front door
4699,6000,Lighting at stop
4699,6000,Sidewalk at stop
4699,6000,Traffic signal
4700,6000,Pavement at back door
4700,6000,Schedule display
4700,6000,Bench near stop
4700,6000,Crosswalk near stop
4700,6000,Curb ramp near stop
4700,6000,Pavement at front door
4700,6000,Lighting at stop
4700,6000,Shelter
4700,6000,Sidewalk at stop
4700,6000,Traffic signal
4701,6000,Pavement at back door
4701,6000,Schedule display
4701,6000,Curb ramp near stop
4701,6000,Pavement at front door
4701,6000,Lighting at stop
4701,6000,Sidewalk at stop
4702,6000,Pavement at back door
4702,6000,Schedule display
4702,6000,Bench near stop
4702,6000,Pavement at front door
4702,6000,Lighting at stop
4702,6000,Shelter
4702,6000,Sidewalk at stop
4702,6000,Garbage Can
4704,6000,Pavement at back door
4704,6000,Schedule display
4704,6000,Curb ramp near stop
4704,6000,Pavement at front door
4704,6000,Sidewalk at stop
4706,6000,Pavement at back door
4706,6000,Schedule display
4706,6000,Curb ramp near stop
4706,6000,Pavement at front door
4706,6000,Sidewalk at stop
4707,6000,Pavement at back door
4707,6000,Schedule display
4707,6000,Bench near stop
4707,6000,Crosswalk near stop
4707,6000,Curb ramp near stop
4707,6000,Pavement at front door
4707,6000,Lighting at stop
4707,6000,Shelter
4707,6000,Sidewalk at stop
4707,6000,Garbage Can
4707,6000,Traffic signal
4709,6000,Pavement at back door
4709,6000,Schedule display
4709,6000,Bench near stop
4709,6000,Bench near stop
4709,6000,Crosswalk near stop
4709,6000,Curb ramp near stop
4709,6000,Pavement at front door
4709,6000,Lighting at stop
4709,6000,Shelter
4709,6000,Sidewalk at stop
4709,6000,Telephone near stop
4709,6000,Traffic signal
4713,6000,Pavement at back door
4713,6000,Schedule display
4713,6000,Pavement at front door
4713,6000,Sidewalk at stop
4713,6000,Garbage Can
4714,6000,Pavement at back door
4714,6000,Schedule display
4714,6000,Curb ramp near stop
4714,6000,Pavement at front door
4714,6000,Lighting at stop
4714,6000,Sidewalk at stop
4715,6000,Pavement at back door
4715,6000,Schedule display
4715,6000,Pavement at front door
4715,6000,Lighting at stop
4715,6000,Sidewalk at stop
4718,6000,Curb ramp near stop
4718,6000,Pavement at front door
4718,6000,Lighting at stop
4718,6000,Sidewalk at stop
4719,6000,Pavement at back door
4719,6000,Crosswalk near stop
4719,6000,Curb ramp near stop
4719,6000,Pavement at front door
4719,6000,Sidewalk at stop
4720,6000,Pavement at back door
4720,6000,Schedule display
4720,6000,Bench near stop
4720,6000,Pavement at front door
4720,6000,Sidewalk at stop
4724,6000,Pavement at back door
4724,6000,Schedule display
4724,6000,Crosswalk near stop
4724,6000,Curb ramp near stop
4724,6000,Pavement at front door
4724,6000,Lighting at stop
4724,6000,Sidewalk at stop
4724,6000,Traffic signal
4725,6000,Pavement at back door
4725,6000,Schedule display
4725,6000,Pavement at front door
4725,6000,Lighting at stop
4725,6000,Sidewalk at stop
4726,6000,Pavement at back door
4726,6000,Schedule display
4726,6000,Pavement at front door
4726,6000,Lighting at stop
4726,6000,Sidewalk at stop
4727,6000,Schedule display
4727,6000,Lighting at stop
4730,6000,Pavement at back door
4730,6000,Schedule display
4730,6000,Bench near stop
4730,6000,Crosswalk near stop
4730,6000,Curb ramp near stop
4730,6000,Pavement at front door
4730,6000,Sidewalk at stop
4730,6000,Telephone near stop
4730,6000,Traffic signal
4731,6000,Pavement at back door
4731,6000,Schedule display
4731,6000,Bench near stop
4731,6000,Crosswalk near stop
4731,6000,Curb ramp near stop
4731,6000,Pavement at front door
4731,6000,Shelter
4731,6000,Sidewalk at stop
4731,6000,Garbage Can
4731,6000,Traffic signal
4732,6000,Schedule display
4732,6000,Bench near stop
4732,6000,Crosswalk near stop
4732,6000,Lighting at stop
4732,6000,Traffic signal
4733,6000,Pavement at back door
4733,6000,Schedule display
4733,6000,Curb ramp near stop
4733,6000,Sidewalk at stop
4734,6000,Schedule display
4734,6000,Lighting at stop
4734,6000,Sidewalk at stop
4735,6000,Schedule display
4735,6000,Lighting at stop
4735,6000,Garbage Can
4736,6000,Schedule display
4736,6000,Lighting at stop
4737,6000,Schedule display
4738,6000,Schedule display
4738,6000,Lighting at stop
4739,6000,Schedule display
4739,6000,Curb ramp near stop
4739,6000,Sidewalk at stop
4740,6000,Schedule display
4740,6000,Lighting at stop
4741,6000,Pavement at back door
4741,6000,Schedule display
4741,6000,Curb ramp near stop
4741,6000,Pavement at front door
4741,6000,Sidewalk at stop
4744,6000,Pavement at back door
4744,6000,Schedule display
4744,6000,Curb ramp near stop
4744,6000,Pavement at front door
4744,6000,Lighting at stop
4744,6000,Sidewalk at stop
4745,6000,Schedule display
4745,6000,Curb ramp near stop
4745,6000,Lighting at stop
4745,6000,Sidewalk at stop
4748,6000,Pavement at back door
4748,6000,Schedule display
4748,6000,Crosswalk near stop
4748,6000,Curb ramp near stop
4748,6000,Pavement at front door
4748,6000,Lighting at stop
4748,6000,Sidewalk at stop
4749,6000,Schedule display
4749,6000,Crosswalk near stop
4749,6000,Curb ramp near stop
4749,6000,Sidewalk at stop
4752,6000,Pavement at back door
4752,6000,Schedule display
4752,6000,Bench near stop
4752,6000,Curb ramp near stop
4752,6000,Pavement at front door
4752,6000,Lighting at stop
4752,6000,Shelter
4752,6000,Sidewalk at stop
4752,6000,Telephone near stop
4753,6000,Pavement at back door
4753,6000,Schedule display
4753,6000,Bike rack at stop
4753,6000,Curb ramp near stop
4753,6000,Pavement at front door
4753,6000,Lighting at stop
4753,6000,Protection from the weather
4753,6000,Sidewalk at stop
4753,6000,Telephone near stop
4756,6000,Pavement at back door
4756,6000,Schedule display
4756,6000,Schedule display
4756,6000,Bench near stop
4756,6000,Curb ramp near stop
4756,6000,Pavement at front door
4756,6000,Lighting at stop
4756,6000,Sidewalk at stop
4757,6000,Pavement at back door
4757,6000,Schedule display
4757,6000,Bench near stop
4757,6000,Curb ramp near stop
4757,6000,Pavement at front door
4757,6000,Lighting at stop
4757,6000,Sidewalk at stop
4760,6000,Pavement at back door
4760,6000,Schedule display
4760,6000,Bench near stop
4760,6000,Crosswalk near stop
4760,6000,Curb ramp near stop
4760,6000,Pavement at front door
4760,6000,Lighting at stop
4760,6000,Shelter
4760,6000,Sidewalk at stop
4760,6000,Traffic signal
4761,6000,Schedule display
4761,6000,Crosswalk near stop
4761,6000,Curb ramp near stop
4761,6000,Pavement at front door
4761,6000,Lighting at stop
4761,6000,Sidewalk at stop
4761,6000,Traffic signal
4762,6000,Pavement at back door
4762,6000,Schedule display
4762,6000,Curb ramp near stop
4762,6000,Pavement at front door
4762,6000,Lighting at stop
4762,6000,Sidewalk at stop
4763,6000,Pavement at back door
4763,6000,Schedule display
4763,6000,Curb ramp near stop
4763,6000,Pavement at front door
4763,6000,Lighting at stop
4763,6000,Sidewalk at stop
4764,6000,Pavement at back door
4764,6000,Schedule display
4764,6000,Curb ramp near stop
4764,6000,Pavement at front door
4764,6000,Lighting at stop
4764,6000,Sidewalk at stop
4766,6000,Pavement at back door
4766,6000,Schedule display
4766,6000,Curb ramp near stop
4766,6000,Pavement at front door
4766,6000,Lighting at stop
4766,6000,Sidewalk at stop
4767,6000,Pavement at back door
4767,6000,Curb ramp near stop
4767,6000,Pavement at front door
